"","Name","bonica_rid","pct_age_65plus","N"
"1512","oakley, imani raine","cand212312",0.462597374879949,9371
"1513","garrett, janet patricia","cand191215",0.46218487394958,6902
"1514","low, evan","cand218324",0.461869313482217,6045
"1515","palmer, david","cand211587",0.461661341853035,1252
"1516","mcginn, randi","cand155901",0.461538461538462,182
"1517","rosen gonzalez, kristen","cand140587",0.461313868613139,685
"1518","davis, morris d","cand153308",0.461298461705418,36859
"1519","hickenlooper, john w","cand150542",0.461221215300297,858833
"1520","meeks, gregory w","cand1501",0.460805084745763,3776
"1521","lombard, laura","cand151825",0.460529986052999,3585
"1522","summerlin, sadi","cand218917",0.46039603960396,202
"1523","bollinger, jason","cand216169",0.459724950884086,509
"1524","kahele, kaiali i","cand157001",0.458655910480775,15371
"1525","hollier, adam","cand125723",0.458378613344925,4601
"1526","jaye, brian steven","cand155893",0.458333333333333,456
"1527","brady, robert a","cand1502",0.458333333333333,144
"1528","cheney, jamie","cand212519",0.458157227387997,1183
"1529","lucero, rob","cand167659",0.457627118644068,118
"1530","cauvin, jean louis mr.","cand175631",0.457446808510638,1128
"1531","chatzky, peter","cand168282",0.457067371202114,757
"1532","wolff, denny","cand142732",0.456656346749226,646
"1533","iovino, pamela m pam","cand141682",0.456521739130435,138
"1534","burnette, eric","cand142610",0.456521739130435,138
"1535","raybould, jane michele","cand141993",0.455654507746737,16394
"1536","bowman, jamaal","cand149459",0.4555588861555,193492
"1537","dowell, patricia r","cand211520",0.454764776839566,829
"1538","ramsey, andrea","cand141137",0.454675231977159,1401
"1539","parrish, bernard kyle","cand212159",0.454545454545455,253
"1540","friedenberg, marc","cand142728",0.453914767096135,1009
"1541","rasmussen, dawn","cand173252",0.453846153846154,130
"1542","collins, wilmot james","cand149078",0.453832613218115,6249
"1543","alfonso, joseph","cand211875",0.453752181500873,573
"1544","grossman, rebecca walker","cand153094",0.453314821242624,2881
"1545","grissom, barry","cand150189",0.453250773993808,1615
"1546","harrison, jaime","cand159337",0.453094293953061,3083676
"1547","snow, salem","cand153588",0.453053184504268,1523
"1548","shamel, hayden catherine","cand142381",0.452653485952133,961
"1549","l italien, barbara","cand142511",0.452316890881913,3345
"1550","kopser, joseph","cand141229",0.452109102442119,12612
"1551","marshall, jennifer","cand139813",0.452040085898354,2794
"1552","greimel, tim","cand125781",0.451946771808773,2029
"1553","zwahlen, sue","cand141913",0.451428571428571,175
"1554","nolley, paul","cand164933",0.45125348189415,359
"1555","todd, ian andrew","cand141154",0.451219512195122,820
"1556","smith, loretta","cand212718",0.451059535822402,991
"1557","norcross, donald w","cand186706",0.45087353742587,6239
"1558","herrera, jordan","cand171488",0.450617283950617,162
"1559","jackson, jonathan","cand157246",0.450569203115638,1669
"1560","barrios, dan f.","cand180051",0.449664429530201,149
"1561","mason, jessica","cand155917",0.449606450374352,5209
"1562","chapin, doug","cand170055",0.449579831932773,238
"1563","lopez, raymond anthony","cand143164",0.44954128440367,218
"1564","hall, mel","cand142478",0.449432404540764,1938
"1565","bottcher, erik","cand174525",0.449132947976879,1730
"1566","serna, marco","cand148983",0.448663853727145,711
"1567","richardson, jennifer","cand153186",0.448498845265589,2165
"1568","turner, hilary","cand150481",0.448480845442536,1514
"1569","snyder, gary","cand211644",0.448405253283302,1066
"1570","gardner, kiani a","cand149814",0.448398576512456,562
"1571","costa, jim","cand924",0.44777397260274,3504
"1572","simon, lateefah","cand218305",0.447692472427455,9339
"1573","feig, anthony dean","cand149921",0.447415329768271,561
"1574","james, natalie","cand215735",0.447343895619758,2146
"1575","bartlett, john","cand141642",0.446570972886762,627
"1576","hodgson, abbie","cand149901",0.445925925925926,675
"1577","sneed, andrew rankin guyton","cand164551",0.445804195804196,572
"1578","hulings, jay","cand141959",0.445672191528545,1629
"1579","street, sharif","cand169727",0.445414847161572,687
"1580","albro, catherine","cand142525",0.445390070921986,705
"1581","kelly, robin","cand193438",0.445361171914464,5939
"1582","manzur, karishma","cand173654",0.445333333333333,750
"1583","rivera lassen, ana irma","cand219618",0.445255474452555,137
"1584","fulford, robin dawn","cand212932",0.445058317986495,1629
"1585","yarmuth, john a","cand987",0.444921316165951,1398
"1586","wachspress, debbie","cand150008",0.444847605224964,1378
"1587","bryce, randy","cand128075",0.444546466475504,194947
"1588","hurtado, melissa","cand151560",0.444444444444444,171
"1589","johnston, michael c","cand159295",0.444372406639004,7712
"1590","mahony, josh","cand141051",0.443977591036415,714
"1591","bubser, christine","cand148267",0.443722064201544,9844
"1592","crary, james jim","cand137622",0.443535188216039,611
"1593","kennedy, timothy","cand219439",0.443527080581242,3028
"1594","jordan, paulette","cand154494",0.443342360272766,30649
"1595","watson, liz","cand141599",0.44284067130717,23417
"1596","cullop, benjamin niel","cand141263",0.442371020856202,911
"1597","vanostran, cort","cand141623",0.442107240116443,10649
"1598","johnson, queen","cand212448",0.441860465116279,387
"1599","nichols, jason","cand142608",0.441860465116279,129
"1600","branco, patrick pihana","cand167997",0.441696113074205,283
"1601","bourdeaux, carolyn","cand141084",0.441074007987085,11769
"1602","davis, danny k","cand1443",0.440873256519102,1649
"1603","esrati, david","cand55980",0.440677966101695,177
"1604","gideon, sara","cand125474",0.440582748386489,1188712
"1605","thompson, bennie g","cand1307",0.440116845180136,3081
"1606","savoie, tammy marie","cand145835",0.44010152284264,1970
"1607","martinez, damon p","cand141644",0.440030557677617,1309
"1608","bateson, regina","cand140527",0.440025120368432,4777
"1609","robinson, shanel y","cand175688",0.44,200
"1610","clark, mike","cand134920",0.438746438746439,351
"1611","bean, lydia","cand201766",0.43854748603352,358
"1612","baria, david wayne","cand144905",0.438461538461538,5070
"1613","jones, emanuel","cand216385",0.438144329896907,194
"1614","welle, josh","cand142571",0.438035408338093,5253
"1615","patel, darshan","cand212367",0.43801652892562,242
"1616","caruso cabrera, michelle","cand153453",0.437878787878788,7920
"1617","miller, aruna","cand140635",0.436974789915966,2618
"1618","turner, sylvester","cand156874",0.43652561247216,449
"1619","messenger, anne","cand141670",0.436440677966102,236
"1620","bell, robert christopher","cand154614",0.43640350877193,912
"1621","christophe, sandra","cand148322",0.43609022556391,399
"1622","darling, katie darling","cand211728",0.436052921719956,1814
"1623","kamlager, sydney","cand157249",0.435930735930736,2310
"1624","sanchez, tim","cand218307",0.435736677115987,319
"1625","backemeyer, christopher","cand175550",0.43520782396088,409
"1626","canepa, david","cand210866",0.434708875070661,1769
"1627","nixon, angela","cand182673",0.434650455927052,658
"1628","duncan, john wesley","cand140040",0.434571890145396,619
"1629","mcfadden, elliott james","cand140752",0.434547908232119,741
"1630","kinter, marialana","cand167667",0.434426229508197,610
"1631","richardson, erik","cand219106",0.434285714285714,175
"1632","glines, allen brent","cand216266",0.434146341463415,205
"1633","talarico, james","cand173662",0.433869531399714,266133
"1634","hanke, eric","cand150045",0.433862433862434,189
"1635","phifer, leah","cand142539",0.433333333333333,450
"1636","manno, roger","cand141607",0.433085501858736,538
"1637","brown, david wilson","cand141636",0.432872253864931,1229
"1638","bush, cori","cand140651",0.432430368006111,183285
"1639","samuels, e benjamin","cand212017",0.43240284619595,1827
"1640","jackson, jeff","cand187055",0.432309069863941,91578
"1641","chu, judy","cand1082",0.432284349536387,7118
"1642","jawando, will","cand104078",0.432083333333333,2400
"1643","d alessandro, pete","cand141923",0.43035631652013,6483
"1644","montoya, laura","cand149958",0.430232558139535,172
"1645","bredesen, philip","cand143391",0.429634070521361,45036
"1646","lipton, ellen","cand143670",0.428844926611359,1567
"1647","munroe, michelle","cand211384",0.428571428571429,168
"1648","ferguson, andrew","cand152928",0.428571428571429,105
"1649","meng, grace","cand43796",0.428364987613543,9688
"1650","suddarth, john","cand142806",0.427672955974843,159
"1651","heckroth, thomas","cand141575",0.427531837477259,1649
"1652","kocen, stephen martin","cand212925",0.42741935483871,248
"1653","beatty, joyce","cand44057",0.42734375,6400
"1654","hutchison, evan hale","cand219391",0.427272727272727,330
"1655","marks, william james","cand167718",0.427184466019417,309
"1656","gentle, adam","cand165708",0.427046263345196,562
"1657","butterfield, george k","cand906",0.426339285714286,896
"1658","kunkel, catherine","cand150073",0.426168482007445,7253
"1659","salerno, lillian","cand142798",0.425822784810127,1975
"1660","mitchell, danielle","cand141215",0.425742574257426,1111
"1661","thurston, perry","cand211309",0.424908424908425,273
"1662","harper, frank eugene hill","cand223395",0.424583089136342,18769
"1663","seikaly, helane lulu sawsan","cand153674",0.424482176193439,11249
"1664","mckinley, douglas e jr","cand138576",0.424137931034483,870
"1665","kreibich, arati","cand149952",0.424077964519141,17136
"1666","ladjevardian, sima jandaghi","cand153672",0.423626441010547,32616
"1667","ortega, michael","cand211022",0.423620025673941,779
"1668","tims, desiree","cand153515",0.423616353450673,25169
"1669","chang, mark","cand218961",0.423469387755102,196
"1670","morrison, curtis","cand164864",0.423076923076923,234
"1671","maldonado, michelle ann elizabeth","cand219956",0.422924901185771,506
"1672","gomez, georgette","cand150383",0.422157434402332,13720
"1673","sedillo lopez, antoinette","cand140670",0.422109207708779,3736
"1674","taitano, kylie","cand211046",0.42191435768262,794
"1675","holloway, lashonda","cand134682",0.421841541755889,467
"1676","auchincloss, jake","cand153097",0.42124394184168,9904
"1677","dinicola, ronald a","cand48463",0.420437057556171,6498
"1678","tarver, edward j","cand154481",0.420273348519362,878
"1679","hale, christina","cand124863",0.418777996774772,27905
"1680","butler, jason","cand149941",0.41871921182266,203
"1681","palzewicz, tom","cand141968",0.418676900584795,5472
"1682","sleister, nicolaus","cand154660",0.418604651162791,172
"1683","smith, carlton elliott","cand141157",0.418604651162791,258
"1684","shearer, alaina","cand153523",0.418326311757947,10444
"1685","trahan, lori","cand142501",0.418137340555653,11446
"1686","thornton, dierdre","cand144054",0.4179548156956,1682
"1687","torres ray, patricia","cand146300",0.417910447761194,201
"1688","wendt, nathan","cand154641",0.417721518987342,158
"1689","methvin, mimi","cand145492",0.4171875,640
"1690","lajeunesse, ross","cand154531",0.416576964477933,929
"1691","wallace, henry scott","cand144183",0.415827933268992,7253
"1692","lewis, jonathan","cand144731",0.415770609318996,279
"1693","abolfazli, maryam","cand219698",0.41573994867408,2338
"1694","bowman, raleigh","cand155881",0.415625,320
"1695","simmons, lindsey nicole","cand153250",0.415221579961464,1038
"1696","parelkar, lois anne elizabeth lea","cand171578",0.415094339622642,106
"1697","wilkins, becky anderson","cand141583",0.414965986394558,1470
"1698","holzhauer, hava","cand211343",0.414847161572052,458
"1699","mitsch bush, diane","cand141078",0.414524935082229,60076
"1700","garcia, cristina","cand123185",0.414438502673797,748
"1701","tran, mai khanh","cand141068",0.414094509696804,3661
"1702","fore, jessica allison","cand211440",0.413953488372093,215
"1703","campagna, sheryl francys","cand142464",0.413793103448276,174
"1704","dodge, danelle","cand211215",0.413612565445026,191
"1705","higginbotham, f michael","cand153140",0.413461538461538,104
"1706","rodriguez, eduardo r","cand213146",0.41320293398533,1227
"1707","andrews, naomi","cand145873",0.41304347826087,184
"1708","pyati, nick","cand170035",0.412820512820513,390
"1709","whitley, rebecca g","cand219228",0.412776412776413,407
"1710","mangone, kim","cand149423",0.412676807622271,54367
"1711","timmons goodson, patricia","cand153298",0.412499835216262,75857
"1712","gashi, vedat","cand192937",0.412371134020619,873
"1713","daugherty, kimberly marie","cand150061",0.412280701754386,114
"1714","mccallian, randi mccallian","cand212057",0.411829134720701,1826
"1715","christensen, adam j","cand152793",0.411600357621815,8948
"1716","enoch, vanessa l","cand144154",0.411476213830309,2039
"1717","love, leslie n","cand223391",0.411214953271028,107
"1718","hughes, sarah","cand219377",0.411214953271028,107
"1719","andrews, naomi","cand212674",0.410852713178295,129
"1720","misso, roger","cand148375",0.410269445856634,1967
"1721","rogers, michael","cand218957",0.410169491525424,590
"1722","tillemann, levi","cand141550",0.410094637223975,951
"1723","ben david, merav","cand154637",0.410090613178499,22734
"1724","vice, mitchell kent","cand141784",0.40983606557377,183
"1725","kaple, bobby","cand142458",0.409691629955947,681
"1726","lawrence, william","cand172831",0.409674981103553,1323
"1727","young, eugene robert jr","cand218575",0.409667194928685,1262
"1728","kelly, jacquelyn odessa","cand212880",0.409574978413125,20846
"1729","rabb, christopher m.","cand170622",0.40954415954416,1404
"1730","perez williams, juanita","cand145383",0.40948275862069,232
"1731","leon, bruce","cand169704",0.409090909090909,110
"1732","morin, william c iii","cand144199",0.409090909090909,110
"1733","tanoos, william","cand141598",0.408888888888889,225
"1734","allen, kathryn","cand140770",0.408425607738323,7857
"1735","williams, celeste sarene","cand149818",0.408126573175117,8343
"1736","olsen, robert dean","cand145465",0.407766990291262,103
"1737","niermann, tom","cand141138",0.407720588235294,2720
"1738","tritch, courtney","cand141129",0.407601900475119,3999
"1739","franklin, margaret","cand219922",0.407319952774498,847
"1740","martin, ernest yorihiko","cand144026",0.407272727272727,275
"1741","gray, terence r i","cand211231",0.406911928651059,897
"1742","hollowell, amanda","cand171450",0.406896551724138,145
"1743","bullock, steve","cand154543",0.406871009233313,870760
"1744","siegel, michael","cand143284",0.406805410649241,54633
"1745","harris, kamala d","cand143446",0.40637657255616,1108307
"1746","menefee, christian d","cand167493",0.406350914962325,1858
"1747","thompson, james a","cand151829",0.406270391200323,32183
"1748","gad, sarah","cand219074",0.40625,160
"1749","hill, tartisha a","cand212947",0.40625,128
"1750","espy, alphonso michael","cand145544",0.406040401081516,430137
"1751","phillips, mariah nicole","cand140729",0.405942757264584,4577
"1752","leitzel, dustin john","cand140826",0.405940594059406,101
"1753","liccardo, sam t","cand218322",0.405835543766578,4901
"1754","khot, neil","cand167683",0.405367231638418,708
"1755","stanford, ala dr.","cand174542",0.405286343612335,227
"1756","shanahan, whitney","cand218470",0.405172413793103,464
"1757","rodriguez, junius","cand138821",0.405027932960894,358
"1758","booker, charles","cand154508",0.404460532383983,301399
"1759","gonzales, julie","cand180198",0.404320987654321,972
"1760","hays, lauren","cand210718",0.404290429042904,606
"1761","osmack, mark","cand141624",0.403905447070915,973
"1762","galvin, alyse","cand143947",0.403571219312123,68268
"1763","carey, jan","cand212175",0.403409090909091,352
"1764","steury, paul","cand211636",0.403089887640449,712
"1765","de leon, kevin","cand142884",0.403064992614476,5416
"1766","jennings, adam thomas","cand141153",0.402985074626866,134
"1767","jones, doug","cand103327",0.402493785129373,1327059
"1768","campoverdi, alejandra","cand139796",0.40234375,2304
"1769","conway, mark steven mr. jr.","cand174447",0.402116402116402,189
"1770","young, shuwaski","cand212069",0.401970443349754,1015
"1771","sharief, barbara","cand155876",0.401913875598086,209
"1772","canales, judith ann","cand142789",0.401869158878505,107
"1773","brindisi, anthony","cand141191",0.401505008430031,80664
"1774","vogel, joseph","cand218984",0.401375316684763,2763
"1775","shein, dimitri","cand141041",0.401129943502825,177
"1776","grechen shirley, liubov","cand144142",0.400952008346375,15336
"1777","owens, michael","cand143222",0.400441257584115,1813
"1778","vigue, austin","cand213395",0.4,120
"1779","acevedo vila, anibal","cand56399",0.4,505
"1780","griggs, joyce","cand152898",0.4,675
"1781","dillard smith, maya","cand154474",0.4,185
"1782","lafazan, joshua","cand212428",0.399944873208379,3628
"1783","mcadams, ben","cand142805",0.399175527816304,51912
"1784","salter, carolyn","cand153684",0.399079552925707,1521
"1785","fletcher, elizabeth pannill","cand140742",0.3981666941584,84874
"1786","lewis, jazz","cand175714",0.398040961709706,1123
"1787","morganelli, john","cand101995",0.397905759162304,191
"1788","kaiman, jon","cand137582",0.397435897435897,858
"1789","mccall, joshua braxton","cand141106",0.397202797202797,715
"1790","johnson, eddie bernice","cand1556",0.396969696969697,330
"1791","morales, eduardo","cand219538",0.396614268440145,1654
"1792","williams, steve","cand141734",0.396396396396396,111
"1793","adams, denise darcel","cand140658",0.396190476190476,1050
"1794","d arrigo, melanie","cand149972",0.396157709693621,7964
"1795","ruff, andy","cand153061",0.396035242290749,2270
"1796","young, geoffrey m","cand127911",0.394886363636364,352
"1797","weston, john kael","cand153837",0.394679695982628,1842
"1798","hagan, mallory","cand143953",0.394465290806754,4264
"1799","scott, attica woodson","cand211699",0.3940625,3200
"1800","applefield, david","cand148351",0.393939393939394,198
"1801","anderson, elizabeth","cand218188",0.393880208333333,1536
"1802","wineinger, merrilee","cand144803",0.39344262295082,122
"1803","barnett, kali","cand149900",0.393149171270718,4525
"1804","beals, jeffrey","cand141185",0.392513909964593,1977
"1805","wilson, dave","cand153895",0.39218009478673,844
"1806","broyles, abby","cand154574",0.392125526659887,41298
"1807","schroder, kate","cand149999",0.39151041450131,24053
"1808","russell, ken","cand142452",0.391336270190896,2724
"1809","hatcher, phyllis d","cand211433",0.391304347826087,115
"1810","kennedy, james","cand149262",0.391304347826087,989
"1811","friedman, jason","cand164919",0.390677025527192,901
"1812","love, john benard iii","cand154612",0.390625,768
"1813","coldiron, chip winter","cand153031",0.390481064483112,1954
"1814","blomquist, kyle","cand171480",0.39031339031339,351
"1815","mandelblatt, lisa","cand140667",0.390300230946882,1299
"1816","soto, darren","cand32865",0.390010818608006,5546
"1817","watson, thomas w","cand153761",0.389570552147239,326
"1818","blaha, dylan thomas","cand164925",0.38936170212766,940
"1819","kitchen, derek","cand180093",0.389344262295082,244
"1820","boroughs, adair ford","cand148391",0.389172433227917,31937
"1821","ramos debarros, brittany","cand212477",0.388819310030741,8783
"1822","heenan, john","cand141629",0.388197211155378,4016
"1823","dalsimer, ally","cand213263",0.388014981273408,1335
"1824","white, robert c. jr.","cand174386",0.387784090909091,704
"1825","godfrey, darryl","cand219284",0.387596899224806,129
"1826","moser, laura","cand140739",0.387587822014052,16226
"1827","stover, lindsey davis","cand140781",0.387544802867384,2232
"1828","lynch, blake","cand219583",0.386363636363636,308
"1829","rivas, luz","cand161750",0.386363636363636,1232
"1830","grimes, demetries a","cand144018",0.386363636363636,396
"1831","jammal, samir","cand141534",0.386163878650411,3527
"1832","kalloch, andrew","cand212702",0.386029411764706,544
"1833","matos, sabina","cand219624",0.385899814471243,539
"1834","wallace, cynthia","cand153300",0.385559566787004,6925
"1835","rubando, nick","cand149000",0.385396201702685,3054
"1836","kerr, andrew steven","cand140577",0.385057471264368,522
"1837","reddick, rachel","cand142729",0.384981491274458,1891
"1838","olsen, travis","cand153671",0.384615384615385,143
"1839","reed, raymond","cand212016",0.384444444444444,450
"1840","oliver, julie lynn","cand143320",0.38399617982127,43977
"1841","keohokalole, jarrett","cand171454",0.383442265795207,459
"1842","schleifer, adam","cand153471",0.383270911360799,801
"1843","bedell, carl","cand219929",0.383177570093458,214
"1844","pallone, frank jr","cand766",0.383165467625899,6950
"1845","greenfield, theresa a","cand141112",0.383027968106118,1025275
"1846","cohen, jeff","cand172743",0.3828125,256
"1847","dodds, philip benjamin","cand41366",0.382775119617225,209
"1848","wilson, mary e","cand140754",0.382716049382716,405
"1849","barnhart, rachel","cand145518",0.382671480144404,277
"1850","burnes, ellen","cand148547",0.382608695652174,115
"1851","hardy, omari","cand165484",0.382352941176471,204
"1852","franco, ricardo jose","cand141063",0.382045929018789,479
"1853","serrano, jose m","cand1222",0.381642512077295,207
"1854","halbleib, conor","cand211715",0.380597014925373,134
"1855","bores, alexander","cand174526",0.3805862566074,2081
"1856","omere, iroghama c","cand212941",0.380239520958084,334
"1857","huffman, jeffrey scott","cand144114",0.380146710837672,8452
"1858","everhard, janet","cand139779",0.379710144927536,345
"1859","owensby, alexandra","cand149443",0.379626596790043,3053
"1860","strickler, matt","cand176290",0.379310344827586,493
"1861","murphy, carol","cand190996",0.379310344827586,290
"1862","harper, james","cand134514",0.379152348224513,873
"1863","zalesne, kinney","cand169983",0.379061371841155,554
"1864","suprun, christopher","cand145924",0.378947368421053,190
"1865","garza, rochelle","cand213134",0.378874856486797,871
"1866","jewett, lauren","cand171477",0.378723404255319,235
"1867","matthews, krystle","cand216246",0.378509719222462,1852
"1868","swearengin, paula joan","cand140868",0.378331556503198,67536
"1869","cano, fernando christian jr","cand134788",0.378151260504202,119
"1870","imam, donna","cand150044",0.377345557364408,23342
"1871","canning, doyle","cand149295",0.37724358974359,3120
"1872","gill, david","cand142016",0.37706043956044,2912
"1873","bryant, shelia","cand149446",0.376947040498442,321
"1874","robinson, roger david jr","cand219653",0.376518218623482,247
"1875","habersham, richard parnell","cand148367",0.376518218623482,247
"1876","bizon, kimberly ann","cand144098",0.37633525061627,1217
"1877","wallace, litesa","cand211615",0.376230661040788,1422
"1878","street, sharif","cand101553",0.376201923076923,832
"1879","kulkarni, sri preston","cand144231",0.376110331930809,29946
"1880","montgomery, chalis pomeroy","cand141571",0.376010781671159,742
"1881","fields, cleo","cand1293",0.375857338820302,729
"1882","watkins, richard lee iii","cand141634",0.375796178343949,157
"1883","norris, jackie","cand171574",0.375328083989501,381
"1884","gill, brendan w","cand175567",0.375262054507338,477
"1885","romley, ken","cand142554",0.37467018469657,379
"1886","fudge, marcia l","cand1068",0.37447168216399,1183
"1887","wilson, jenny","cand141783",0.374414472621547,6191
"1888","nelson, kimberly","cand150019",0.373840445269017,2156
"1889","swann, christopher alexander","cand223672",0.373831775700935,107
"1890","dolan, martin william","cand219406",0.373759647188534,907
"1891","harbaugh, kenneth","cand141199",0.373756566446854,8947
"1892","cunningham, cal","cand103877",0.37368927773997,878714
"1893","cephas, morgan","cand173267",0.373514431239389,589
"1894","wiener, scott","cand169745",0.372825730226452,3047
"1895","allen, mary theresa","cand171474",0.372822299651568,574
"1896","carlson, kristen","cand145828",0.372661122661123,7696
"1897","reel, matt","cand144208",0.372641509433962,424
"1898","berbrick, walter","cand219634",0.372549019607843,153
"1899","o rourke, robert beto","cand140862",0.372389129500698,1051948
"1900","schmid, stephanie","cand150427",0.372254656658326,3597
"1901","sagan, gregory t","cand141225",0.372246696035242,454
"1902","amo, gabriel f","cand219633",0.371724137931034,2900
"1903","blair, john","cand149961",0.37153024911032,2810
"1904","woody, elgin iv","cand218885",0.371327849588719,851
"1905","crowe, derrick chad","cand140751",0.371320754716981,3975
"1906","cunningham, angela","cand153918",0.371134020618557,194
"1907","morgenthau, sarah","cand212810",0.371002132196162,938
"1908","barrett, dana","cand152931",0.370918984280532,3308
"1909","parson, rebecca","cand153898",0.370564640543042,16205
"1910","jones, jolanda","cand169093",0.369477911646586,249
"1911","olivo, christine alexandria 1983","cand147687",0.369166229680126,1907
"1912","jakious, rick","cand174442",0.369098712446352,233
"1913","baxter, ralph","cand141969",0.369085173501577,317
"1914","menendez, robert j","cand157267",0.369007803790412,3588
"1915","perelman, jennifer pilchick","cand149876",0.368155105179327,18207
"1916","feehan, daniel","cand141149",0.367987999911764,45333
"1917","aazami, shervin","cand210948",0.367819843342037,3064
"1918","delaney, john k","cand42611",0.367241379310345,2320
"1919","neal, rick","cand141674",0.367107942973523,3928
"1920","duranceau, elsa","cand220030",0.36697247706422,109
"1921","sherman, howard","cand144903",0.36697247706422,218
"1922","cherfilus mccormick, sheila","cand145829",0.366918103448276,1856
"1923","ahuja, christopher","cand218414",0.366818873668189,657
"1924","correa, jose luis lou","cand103307",0.366586123576113,2897
"1925","flores, marc","cand148398",0.366492146596859,191
"1926","cabrera, fernando","cand153452",0.366255144032922,243
"1927","walker, kimberly h","cand134696",0.366251198465964,1043
"1928","floyd, jami","cand174527",0.366153846153846,325
"1929","harper, morgan","cand150000",0.365689865689866,26208
"1930","cheek, jamie","cand150607",0.365530303030303,528
"1931","freeland, jillian","cand148293",0.365269461077844,1169
"1932","conyears ervin, melissa","cand218785",0.365234375,1024
"1933","thompson, charles","cand213039",0.365168539325843,178
"1934","mcquilken, angus","cand153107",0.365056818181818,704
"1935","stuckart, ben","cand139820",0.364667747163695,617
"1936","lee, daniel","cand162385",0.36435124508519,763
"1937","matta, tatiana","cand141531",0.36431784107946,667
"1938","bhatia, nikhil","cand218787",0.364312267657993,269
"1939","thomas, kathi","cand110928",0.364238410596026,453
"1940","call, jason","cand150066",0.36405057523636,8779
"1941","higgins, brian","cand942",0.363669590643275,2736
"1942","greene scott, marquette","cand219781",0.363636363636364,605
"1943","rodriguez, jose javier","cand141097",0.363636363636364,440
"1944","tzintzun ramirez, cristina","cand150230",0.363505194305502,10396
"1945","katzenmeyer, jessica","cand206089",0.363344051446945,311
"1946","fox, joy","cand212804",0.363240418118467,1148
"1947","sherman, carl oscar sr","cand201705",0.363128491620112,358
"1948","armitage, christopher","cand149305",0.362873814733771,2742
"1949","judson, mark","cand149943",0.362637362637363,182
"1950","portantino, anthony","cand218386",0.362244897959184,980
"1951","min, david","cand140558",0.361913696060038,5330
"1952","nembhard, travis","cand219950",0.361797752808989,445
"1953","young, tammy","cand153806",0.361797752808989,445
"1954","capuano, michael e","cand1523",0.361506276150628,1195
"1955","litton, todd catlett","cand140731",0.361451814768461,3995
"1956","gallant, rick","cand141194",0.361344537815126,119
"1957","cole, marqus a","cand156995",0.361323155216285,393
"1958","mcguigan, john david","cand154658",0.361290322580645,155
"1959","cohn, joseph","cand219248",0.361233480176211,227
"1960","sreepada, kiran","cand153663",0.361066235864297,1238
"1961","boykin, richard","cand170032",0.360902255639098,133
"1962","griffie, michael","cand211921",0.360544217687075,588
"1963","cash, tambrei","cand218746",0.360225140712946,1599
"1964","peterson, collin clark","cand1215",0.36001100110011,3636
"1965","levario, miguel antonio","cand141708",0.359918200408998,489
"1966","mann, christine eady","cand140759",0.35976827806632,5006
"1967","meier, edward","cand140764",0.359562841530055,2745
"1968","sayles, laurie anne","cand218992",0.358916478555305,443
"1969","sanchez, william","cand215850",0.358895705521472,326
"1970","kurani, shrina","cand211004",0.358641975308642,1620
"1971","polan, sam","cand172740",0.358620689655172,145
"1972","pacheco, edwin","cand212802",0.358024691358025,162
"1973","newby, joel iii","cand153534",0.357340720221607,1805
"1974","gentles, karl e","cand152613",0.357073170731707,1025
"1975","tager, robert matthew","cand138166",0.356521739130435,230
"1976","roberson, portia","cand211929",0.356466876971609,1268
"1977","goodrich, grant","cand144758",0.356435643564356,101
"1978","fenenbock, dori","cand141226",0.356382978723404,376
"1979","kelly, brendan","cand141585",0.3563030029907,24409
"1980","johnson, francys","cand144022",0.356143079315708,643
"1981","koh, daniel arrigg","cand141930",0.356064004785405,6687
"1982","hinson, yvonne hayes","cand142439",0.355704697986577,298
"1983","rosenblum, howard","cand169024",0.355555555555556,360
"1984","turner, nina","cand44155",0.355410142556672,42790
"1985","baake, david","cand141179",0.355,400
"1986","bradshaw, marquita","cand156499",0.354768265275834,47166
"1987","chin, doug","cand143147",0.354651162790698,688
"1988","tilley, tiffany","cand181278",0.354466858789625,347
"1989","pureval, aftab","cand144734",0.354434437001186,31199
"1990","melvoin, nick","cand218381",0.354144620811288,2835
"1991","ufford, don","cand172841",0.354014598540146,822
"1992","friedman, alison","cand141265",0.353530950305144,2294
"1993","hunter, christopher j","cand143658",0.353257621040048,1673
"1994","carlucci, david","cand153466",0.352765321375187,669
"1995","hafif, gregory keith","cand218404",0.352380952380952,105
"1996","kline, danner","cand140511",0.352132049518569,727
"1997","radaker sheafer, kristen","cand212054",0.351620947630923,401
"1998","howe, robert alan","cand140706",0.3515625,128
"1999","woodsmall, steve","cand144119",0.350904799370574,1271
"2000","alonso leon, teresa","cand196418",0.350282485875706,354
"2001","collins, kina isis","cand148958",0.350164654226125,14576
"2002","girl, maebe a","cand149838",0.349360705924725,5553
"2003","olikara, steven","cand216336",0.349030470914127,1805
"2004","hegar, mary jennings mj","cand141239",0.348754502697486,786473
"2005","scott, george","cand141205",0.348696571160169,17032
"2006","spaulding, stephany rose","cand141080",0.348515864892528,3908
"2007","anderson, terell","cand210679",0.348484848484849,132
"2008","islam, nabilah aishah","cand156996",0.348014888337469,11284
"2009","williams, angela","cand150180",0.347972972972973,296
"2010","steele, dayna","cand140768",0.347791378392762,3758
"2011","horowitz, zurit zuriel","cand168228",0.347305389221557,167
"2012","rading, ajwang","cand210886",0.347272727272727,550
"2013","moro, elizabeth","cand140703",0.347107438016529,121
